t,x=0.001,x=0.5,x=1
86.5,-48.840524935518985,-61.95707429412206,-64.98810668206886
86.60000000000001,-48.45425526325168,-61.69690723593715,-64.77344136395223
86.7,-48.0433082946253,-61.427140258249665,-64.55464502544052
86.80000000000001,-47.60290463797096,-61.145812795661506,-64.33083107715258
86.9,-47.1269959546308,-60.85050380067057,-64.10093600352783
87.0,-46.607998808194495,-60.53818420702009,-63.86361449245637
87.10000000000001,-46.036126208883765,-60.20501922925784,-63.61710143025033
87.2,-45.39874229732031,-59.84608357521753,-63.35928534103495
87.30000000000001,-44.679159740437896,-59.45496145933408,-63.08755702568336
87.4,-43.85510789178294,-59.023163971607545,-62.79850232092816
87.5,-42.896328042355414,-58.53923539820631,-62.48752613600706
87.60000000000001,-41.76105201730198,-57.987393984522015,-62.14870431290733
87.7,-40.39070058853181,-57.34541661302921,-61.77403338144246
87.80000000000001,-38.701928918696645,-56.58118876321967,-61.352191207318604
87.9,-36.57503417197302,-55.6470050486063,-60.86734036541261
88.0,-33.838367447761975,-54.46984415213734,-60.29615680881211
88.10000000000001,-30.251984874368826,-52.93445779407606,-59.60352520827407
88.2,-25.506137511807452,-50.85373604116537,-58.73443082530667
88.30000000000001,-19.28209319709313,-47.917838307085205,-57.599584432932865
88.4,-11.473182151183503,-43.614577745657215,-56.048251734002584
88.5,-2.6312965827476433,-37.137940277005924,-53.81685211069171
88.60000000000001,5.6952897852311235,-27.41174783519286,-50.43017699675674
88.7,11.551402824716615,-13.645262715905274,-45.01006309843223
88.80000000000001,13.897372255425056,3.013251394676044,-35.902606005759246
88.9,13.061944086537126,18.167225097112578,-20.157186762827628
89.0,10.05191087075552,27.304848376926923,4.557870729826917
89.10000000000001,5.833772440974826,29.914116735676608,27.964442468236584
89.2,1.0787969041643628,28.24859011257334,36.46622398323497
89.30000000000001,-3.81119322249899,24.5187366020033,36.381734077751744
89.4,-8.616918969286145,19.879208127851484,33.60025386380958
89.5,-13.231321609787805,14.822055147851565,29.668628880853642
89.60000000000001,-17.61118020776995,9.593094303519466,25.07140517176008
89.7,-21.748348422212363,4.338811894273362,20.081534794349942
89.80000000000001,-25.655500660461414,-0.8508258785016538,14.891857360320925
89.9,-29.360054591894894,-5.924606932435774,9.639741942250422
90.0,-32.90183020590777,-10.859373592888309,4.418018554856626
90.10000000000001,-36.33103296487886,-15.6533161112276,-0.7157717388182154
90.2,-39.70421702917194,-20.322971654250235,-5.731091628975913
90.30000000000001,-43.077177254354055,-24.90380297754489,-10.61780401968187
90.4,-46.491805208534466,-29.453476125460888,-15.382040934478487
90.5,-49.95511910421824,-34.055151454683944,-20.04575082224956
90.60000000000001,-53.413116558500924,-38.81440815116683,-24.650970732202136
90.7,-56.733290031194514,-43.83783337998933,-29.270385143138615
90.80000000000001,-59.723736759144074,-49.17734654018487,-34.0244462588628
90.9,-62.20518237367053,-54.737890847427884,-39.09931124075947
91.0,-64.09364800871401,-60.201901557916706,-44.749896215908386
91.10000000000001,-65.4237127724071,-65.08956723287989,-51.224896043803014
91.2,-66.30207739130915,-68.99270048957567,-58.47537309983644
91.30000000000001,-66.847010999448,-71.77720008690774,-65.61918641876738
91.4,-67.15473569684502,-73.55877373317989,-71.04956669872097
91.5,-67.2930598576912,-74.5713639184921,-74.04835473673278
91.60000000000001,-67.30868825518101,-75.07390210560469,-75.34404617110569
91.7,-67.23645912054602,-75.28222636992055,-75.83585487832065
91.80000000000001,-67.10390492773934,-75.33667867150172,-76.0040319590482
91.9,-66.93192875485298,-75.31378056403568,-76.0442821090407
92.0,-66.73508300542166,-75.2514421012776,-76.03135886049282
92.10000000000001,-66.52272048470593,-75.16775166769547,-75.99423085768716
92.2,-66.30052536904614,-75.07131350032768,-75.94456061518105
92.30000000000001,-66.07184674714725,-74.96628317477806,-75.88723374219175
92.4,-65.83863934611655,-74.85471736158533,-75.82436060409194
92.5,-65.60205386546154,-74.73766506501087,-75.75686288499372
92.60000000000001,-65.3627892465283,-74.61568142660084,-75.68513182992761
92.7,-65.12129086541883,-74.48907516303393,-75.60931386569746
92.80000000000001,-64.8778629989884,-74.35803078723534,-75.52944012895702
92.9,-64.63272736695272,-74.22267052930476,-75.44548783823114
93.0,-64.38606185555321,-74.08308640678446,-75.35741068442097
93.10000000000001,-64.1380182720418,-73.93935733234619,-75.26515457690293
93.2,-63.88873466659569,-73.79155838972098,-75.16866620482179
93.30000000000001,-63.63833597966854,-73.63976591878688,-75.06789792330113
93.4,-63.386943074013864,-73.48406012323407,-74.96281061039394
93.5,-63.13467265826128,-73.32452657115685,-74.85337519089946
93.60000000000001,-62.88164056206127,-73.16125700328884,-74.73957500773433
93.7,-62.627954312810594,-72.99434969349369,-74.62140653230419
93.80000000000001,-62.373721419885854,-72.8239092670009,-74.49887925593598
93.9,-62.11904658457488,-72.65004664009714,-74.37201584042039
94.0,-61.86403464423387,-72.4728788980485,-74.24085220859467
94.10000000000001,-61.608779546970524,-72.29252890664341,-74.1054374959647
94.2,-61.353375730300606,-72.10912455321855,-73.96583371852758
94.30000000000001,-61.09791411135606,-71.92279833304437,-73.82211453221589
94.4,-60.842484472269284,-71.73368701451122,-73.67436721753849
94.5,-60.58716228512615,-71.54193129623522,-73.52269284059582
94.60000000000001,-60.33202379892262,-71.34767490178902,-73.36720406675403
94.7,-60.07714073199023,-71.15106398852627,-73.20802398645537
94.80000000000001,-59.82258230090209,-70.95224664713666,-73.04528506346156
94.9,-59.568399242920954,-70.75137204388732,-72.8791272061719
95.0,-59.3146439342359,-70.54858930262817,-72.70969657571389
95.10000000000001,-59.06136302937813,-70.34404721617068,-72.53715055968478
95.2,-58.80859927827363,-70.1378940270405,-72.36165431048221
95.30000000000001,-58.55637237387562,-69.93027642304203,-72.18337792873861
95.4,-58.30470445141623,-69.72133801197522,-72.0024944581041
95.5,-58.053611558215835,-69.51121898061166,-71.81917564216155
95.60000000000001,-57.803103737162395,-69.30005574690686,-71.63359383169804
95.7,-57.553163715029484,-69.08798001062152,-71.4459288360348
95.80000000000001,-57.30377709207592,-68.87511757134753,-71.25636170107677
95.9,-57.05492221329665,-68.66158784726541,-71.06507102763024
96.0,-56.80657064129984,-68.44750400692782,-70.87222831326713
96.10000000000001,-56.55866004322572,-68.23297143351894,-70.67799409428511
96.2,-56.311132612979684,-68.01808585082968,-70.48253363662018
96.30000000000001,-56.06392002307638,-67.8029336440068,-70.28601154181601
96.4,-55.816948266991886,-67.58759236160317,-70.0885852825874
96.5,-55.570099671662106,-67.37212984121108,-69.89039922079827
96.60000000000001,-55.32326223498106,-67.15660097051145,-69.69157665715038
96.7,-55.07630835363678,-66.94104740311525,-69.49224311821904
96.80000000000001,-54.82910498868048,-66.72549848638903,-69.29252286027307
96.9,-54.58146366223777,-66.5099711821946,-69.09252923336068
97.0,-54.33319935845467,-66.29446723417944,-68.8923561735082
97.10000000000001,-54.08410443697289,-66.07897158596744,-68.6920662649402
97.2,-53.83396201196872,-65.86345149402636,-68.49172419079024
97.30000000000001,-53.582484473806794,-65.64785674293638,-68.2913935638557
97.4,-53.329378548996395,-65.43211787652159,-68.0911233356045
97.5,-53.07431787144968,-65.21614426883608,-67.89093550719348
97.60000000000001,-52.81695205799768,-64.99982159829887,-67.69080864890783
97.7,-52.55683565200944,-64.78300818085401,-67.49072431385748
97.80000000000001,-52.29349954319484,-64.56553254158136,-67.29066251655414
97.9,-52.026418377894714,-64.34719301899493,-67.09058261597121
98.0,-51.75500096730277,-64.12775347502728,-66.89040581571082
98.10000000000001,-51.47852981673619,-63.90693473918065,-66.6899919615826
98.2,-51.19620813528692,-63.68440514509342,-66.489201105484
98.30000000000001,-50.90715123598964,-63.45977884617282,-66.28788597379994
98.4,-50.61027835070618,-63.232609287860704,-66.0858644953658
98.5,-50.30433949021888,-63.00237258073601,-65.88289288529982
98.60000000000001,-49.987893692710855,-62.76844830565908,-65.67863169904695
98.7,-49.65923378040646,-62.53010256545304,-65.4727254150786
98.80000000000001,-49.31628022724939,-62.28646883886027,-65.26478471712751
98.9,-48.95658790127302,-62.03651464228487,-65.05434227853961
99.0,-48.57718354140713,-61.77899975396972,-64.84079853994446
99.10000000000001,-48.17440007603474,-61.5124191480503,-64.62338003892152
99.2,-47.743770846776556,-61.234933320569674,-64.40123521816334
99.30000000000001,-47.27966899124892,-60.94427861320623,-64.17336528218681
99.4,-46.775042134364455,-60.63763371972804,-63.93852950137998
99.5,-46.22085949215421,-60.31144086722557,-63.69509407174926
99.60000000000001,-45.605479876804075,-59.961152145930825,-63.44105506479569
99.7,-44.913618795120456,-59.58086751279947,-63.17398678422348
99.80000000000001,-44.12495968663001,-59.16282252832638,-62.89077052991041
99.9,-43.212047168506,-58.696608113983345,-62.58719576191314
100.0,-42.1371785131352,-58.167973227832604,-62.25779803625947
